X.1,X,Y,habitat_pt,elevation,pc_broad,pc_conif,pc_ag,pc_wet,pc_heath,pc_urban,patches,pc_igrass,pc_sgrass,d_rabbit,r_dens,d_water,d_building,fclass,all_mt_,presence,moran
1228,-3.091441241,52.99519569,18,225.65,9.308864881,3.181885452,3.522273198,0,0,0.325588279,6,80.09471659,2.23471955,5118.70979178000,9.30E-07,0.005517207,0.009952104,unclassified,8917,0,-0.0005745
1229,-3.614750544,52.23021982,35,467.94,2.967934377,1.252796421,3.89261745,0,0,0.521998509,5,88.35197614,0,716.46660149500,3.01E-06,0.003193981,0.011326972,unclassified,2809,0,0.001209882
1230,-4.401465459,53.15856175,24,11.97,53.98687334,10.23600056,0.01396453,0,0.139645301,0.572545734,6,31.36433459,3.686635945,1470.64376319000,6.40E-07,0.016229461,0.020987367,service,1571,0,-0.000875996
1231,-4.095424944,53.14423889,3,464.22,7.864853498,0,12.56133464,0,0,3.322585168,3,76.25122669,0,1905.51011008000,5.07E-06,0.002235963,0.005239138,unclassified,2208,0,0.00237989
1232,-5.15473381,51.85774746,44,19.67,0,0,0,0,3.661844485,0,3,13.83363472,82.5045208,4822.81448112000,4.05E-06,0.014984953,0.011945753,unclassified,3412,0,0.000329884
1233,-3.268377372,51.45444799,12,80.52,3.849456211,0,17.85918718,0,0,1.588437321,4,76.00171723,0,1734.79488229000,3.67E-06,0.018221005,0.002781786,service,28414,0,0.000801372
1234,-4.40888827,52.06338826,25,147.54,11.04372355,1.847672779,3.695345557,0,0,2.411847673,4,81.00141044,0,2009.23338553000,4.78E-06,0.001220613,0.006438006,unclassified,1755,0,0.000357373
1235,-3.566924349,52.27047902,23,354.91,0,0,3.515151515,1.227272727,0,0,3,95.25757576,0,2359.73748893000,1.70E-06,0.001869342,0.001480419,unclassified,3383,0,-0.000357602
1236,-3.472105124,51.61387827,18,306.51,0,0,0,21.678843,71.82048606,0,3,0,6.500670941,8060.65309342000,1.08E-06,0.001338334,0.013145831,unclassified,13847,0,-0.000782263
1237,-3.693832714,52.38606625,18,463.28,7.094846901,1.40403286,0,0,0,0.73188947,4,57.38610904,33.38312173,5992.76617696000,9.59E-07,0.008345913,0.021513771,unclassified,4534,0,2.18E-05
1238,-3.102698373,52.20112728,18,266,67.95323285,14.79081561,0.436681223,0,0,1.7326384,5,13.01591773,0,1751.19121100000,4.22E-06,0.001555515,0.021638551,secondary,3407,0,-0.000112137
1239,-4.723844398,51.97847272,18,156.44,11.19539261,0.969237252,10.88636044,0,0,2.64082034,7,17.31984829,0,2810.29992066000,2.59E-06,0.00076672,0.022374454,service,3441,0,-0.000661113
1240,-2.718173288,51.82154927,1,50.14,0.772820064,0,35.05395159,0,0,2.551764363,3,61.62146398,0,4082.73034098000,9.22E-06,0.002416555,0.001722536,residential,6449,0,0.000798134
1241,-3.061148717,52.58120144,18,187.94,0,1.906748101,0,0,0.134068226,0.357515269,4,32.19127067,65.41039774,9716.45657852000,1.20E-06,0.011670495,0.04348062,unclassified,3644,0,0.001032959
1242,-3.184511221,51.56453536,23,136.66,24.43381629,0,8.622872415,0,0,0.689267126,3,66.25404417,0,2462.32235618000,3.28E-05,0.002188225,0.008323058,unclassified,1127,0,0.000363647
1243,-2.859058885,51.78565307,12,71.48,0,29.98986829,0,0.593428861,0,0,3,0,69.41670285,11221.17127920000,4.05E-06,0.003622172,0.006469033,unclassified,12192,0,0.002898783
1244,-3.169257385,52.51362192,18,237.44,9.670987039,0.370317619,5.739923088,3.204671699,0,28.45748469,7,19.68380573,0,2153.32296565000,6.88E-06,0.003948344,0.003701437,primary,2346,0,0.001446459
1245,-3.913107418,51.65913484,3,36.55,0,0,1.910649059,0,0,57.88142737,2,40.20792357,0,3259.09510317000,3.60E-06,0.00114604,7.90E-05,unclassified,10970,0,0.000531722
1246,-3.384582528,53.28195328,24,173.5,0,0,0.318809777,0,0,0,2,99.68119022,0,4740.70091973000,4.44E-06,0.004155635,0.005077362,unclassified,6141,0,0.000748602
1247,-3.586534954,51.56797158,1,116.39,0,0.521998509,0,0,15.04847129,0,5,20.8650261,57.39000746,10612.32978720000,3.35E-06,0.004078519,0.002140127,residential,5224,0,0.001671436
1248,-3.420116606,51.68429868,29,297.99,1.475595914,0,0.141884222,0,0,0.397275823,3,97.98524404,0,2787.39181860000,3.71E-06,0.003658434,0.00648468,residential,19929,0,0.000518122
1249,-4.354714469,51.75462737,18,63.69,0,5.350318471,0,0,1.854210899,0,3,0,92.79547063,4696.79838163000,1.88E-06,0.009371935,0.02461732,unclassified,98,0,-0.001512017
1250,-4.402779636,53.39529954,18,53.04,0,0,0,0,20.99612288,0,3,0,77.7363555,11569.46641240000,3.29E-06,0.000246921,0.006744903,unclassified,3459,0,-0.000852633
1251,-4.525661265,53.28125539,18,8.74,3.152547438,0,0.089645899,0,0.627521291,7.485432541,5,86.25429553,2.390557299,1079.70783054000,3.08E-06,0.02679688,0.010358831,trunk,14390,0,-0.000374177
1252,-3.115062917,52.5257838,12,170.29,0.785413745,0,0,0,0,0.378681627,4,5.021037868,0,4819.05939902000,3.10E-06,0.002924376,0.006906363,unclassified,3256,0,0.00104522
1253,-4.484779915,53.34839549,18,48.76,3.946061036,0.34066714,0,0,0,0,4,24.79772889,70.91554294,7001.12827124000,5.54E-06,0.016313896,0.009630172,unclassified,1397,0,-0.000899198
1254,-4.251473511,53.08339422,18,203.86,40.72082546,3.284406336,0.305188199,0,0,0,5,53.85845081,1.831129196,895.07478321700,2.96E-06,0.004611186,0.004790511,unclassified,10513,0,-0.000599254
1255,-3.919133448,51.71938826,18,196.36,20.30426269,0.647687905,6.552191595,0,0,10.33288146,5,53.05015816,9.112818196,5696.90812925000,2.22E-06,0.004559968,0.021238618,service,20992,0,0.00163271
1256,-3.234232837,52.73481738,29,139.75,0,1.991629384,0,0,0,0,3,8.226295281,89.78207534,9226.26216432000,4.04E-06,0.003594332,0.0216423,unclassified,3947,0,-0.000249021
1257,-4.074050493,51.60510545,3,93.14,14.0985559,0,5.627512282,0,0,15.06624981,5,59.29730534,2.754205747,1100.18093047000,2.62E-06,0.006542369,0.006396547,secondary,8121,0,-0.002373768
1258,-3.933585562,52.22545678,18,180.18,3.511988717,0,47.41889986,0,0,0,3,49.06911142,0,3317.90690033000,2.30E-06,0.003019436,0.001953806,residential,1757,0,-0.002490768
1259,-4.752515373,52.00328219,18,109.93,18.14026568,26.28195972,0,0,0,0,4,24.32509641,31.25267819,13779.28740240000,4.53E-06,0.000973769,0.003046289,tertiary,3441,0,-0.000422492
1260,-3.629909645,51.63104901,29,307.96,17.67532663,0,24.29794263,0,0,0.600690794,3,57.42603995,0,1889.09425844000,2.36E-08,0.00363528,0.015692724,residential,2587,0,0.001026141
1261,-3.987695921,52.50033551,18,91.55,1.340671747,33.26277166,0,0,0,0,5,3.203499859,39.14761502,476.41235567000,3.79E-06,0.000742281,0.011160604,unclassified,4578,0,0.00094298
1262,-3.946788238,52.48781197,18,198.3,6.701649175,12.4137931,0,0,0,0,4,22.99850075,57.88605697,6644.28824734000,2.13E-06,0.005499613,0.029692887,unclassified,4578,0,0.000439176
1263,-4.213017952,51.80132366,18,144.81,5.095003519,0,9.964813512,0,0,1.111893033,3,83.82828994,0,1132.82212470000,9.09E-06,0.004861313,0.023307411,unclassified,3417,0,0.000550238
1264,-3.197568633,53.05971013,18,331.56,1.039356984,0,0,0,0,46.41075388,2,52.54988914,0,1384.45581551000,1.16E-06,0.004117727,0.002810691,residential,2155,0,-0.000803351
1265,-4.107546019,51.68400214,1,17.89,0,0.436173306,0,0,0,0,3,0.247164874,99.31666182,7056.04765450000,1.14E-05,0.004991362,0.000737456,residential,25739,0,0.000291804
1266,-3.864735942,53.12531124,27,299.88,9.992706054,0.627279358,12.92487236,0,0,1.867250182,4,74.58789205,0,987.31857716700,1.13E-06,0.004034372,0.008641456,unclassified,3970,0,-0.001148043
1267,-3.042408483,51.69292487,1,174.04,13.7522897,0,0,0.732703959,0,5.523460617,3,79.99154572,0,8850.95725804000,1.41E-06,0.000664578,0.001801455,residential,27625,0,0.001785377
1268,-3.190380152,52.48321345,24,356.05,0,0,0,0,0,0,3,0,0,5575.29434221000,3.95E-06,0.000122212,0.030575293,unclassified,2346,0,0.000385912
1269,-3.871829796,51.72319038,18,133.84,8.401084011,0,2.694971394,0,0,0,4,82.03854261,6.865401987,4832.81127966000,2.49E-06,0.003160565,0.0140048,unclassified,8698,0,0.000987341
1270,-3.033176204,51.71235726,1,187.73,18.62801378,1.205510907,0.45924225,0,0,0,5,79.67853042,0.028702641,5345.52939564000,4.58E-06,0.00256784,0.009500984,residential,381,0,0.001881701
1271,-3.847326408,52.74214037,18,157.54,2.036199095,0,0,0,0,0.84841629,2,97.11538462,0,5082.42861463000,3.88E-06,0.007210254,0.00223134,unclassified,4457,0,-0.000201346
1272,-3.859466306,51.96836764,18,85.24,0.547823512,56.49985194,0,0,0,0,4,9.002072846,33.9502517,5246.08341060000,3.42E-07,0.000453617,0.008410832,service,4778,0,-0.001419629
1273,-3.676907778,51.65227066,29,287.78,19.3868981,0,19.62486002,0,52.35162374,3.583426652,4,5.053191489,0,206.52942078400,2.21E-05,0.002806626,0.005641549,primary,29,0,0.000233421
1274,-4.945860672,51.62459665,18,37.27,6.973777463,0,52.27498228,0,0,0,3,40.75124026,0,7490.07737994000,2.21E-06,0.006607681,0.00585119,tertiary,1670,0,2.10E-05
1275,-4.226320415,52.20831393,23,116.45,0,10.66384181,0,0,88.78531073,0,3,0,0.550847458,3978.64917508000,1.78E-06,0.001469385,0.010115101,unclassified,3252,0,0.001336414
1276,-4.081104031,52.17098998,18,186.49,24.37167887,0,1.608502082,0,0.430848772,1.034037053,4,72.55493322,0,5184.13577806000,1.78E-06,0.004162544,0.022048322,unclassified,2635,0,-0.000898651
1277,-3.980856366,52.9893505,27,451.57,0,1.734354676,6.532735945,0,0,0.534759358,4,63.44847521,27.74967481,3279.72875663000,2.60E-05,0.003261301,0.005113565,service,4125,0,-0.000291635
1278,-4.102564984,52.66207545,44,-0.9,16.13459879,0,0,0,0,0,3,83.77911993,0.086281277,4536.71102979000,4.43E-06,0.002325912,0.016658832,service,1206,0,8.68E-05
1279,-3.716536826,52.37633922,35,458,0,0,0,0,14.22788606,0,3,0,83.76311844,7743.72270398000,2.88E-06,0.000130715,0.023290745,service,3301,0,0.00071584
1280,-4.051593924,52.40083298,18,70.42,0,0,0,0,70.22717652,0,3,0,27.23296176,5796.06361967000,3.37E-06,0.001941164,0.000728661,service,6918,0,-6.43E-05
1281,-3.814195076,52.07007601,25,249.09,10.60909351,0,0,0,0,8.392908207,6,35.37317701,0,582.51103412100,6.63E-07,0.004227105,0.002776934,unclassified,6864,0,-0.001080857
1282,-3.514266851,53.03239687,18,338.39,19.9428163,0,0,0,0,0,4,59.15654039,16.39742673,1700.18112707000,4.15E-06,0.003139593,0.004567347,secondary,704,0,-0.000777164
1283,-3.973272408,52.85881185,24,395.28,0,6.479704797,0,0,0,0,2,0,93.5202952,6184.47361230000,2.79E-06,4.31E-06,0.006348878,service,29,0,0.000605472
1284,-3.365598722,51.55106914,18,94.05,8.920863309,0.057553957,60.99280576,0,0,1.755395683,4,28.27338129,0,2695.28131824000,1.40E-06,0.001032598,0.001436471,secondary,6672,0,0.000541647
1285,-3.157696796,52.56254539,18,185.36,1.652892562,20.46505113,0,0,0,0,4,0,77.82602605,3523.29636385000,1.29E-07,0.004437135,0.009237277,unclassified,10868,0,0.001940464
1286,-4.571779224,52.89686657,18,67.26,0,35.70498915,0,2.039045553,0,0,3,0,62.25596529,12760.12101050000,2.89E-07,0.002735647,0.010674177,unclassified,2089,0,-0.00331177
1287,-3.573548589,52.84841466,35,494.48,2.717780003,0,23.24417108,0,0,6.69432127,3,67.34372765,0,3852.31457427000,2.70E-06,0.010730596,0.043530214,unclassified,3644,0,-0.000442381
1288,-4.695400692,52.10215069,18,90.15,0,0,0,0,22.67006293,0,2,0,77.32993707,5776.85729953000,3.02E-06,0.00087776,0.000447027,secondary,3897,0,0.001135861
1289,-4.6811318,52.86692717,18,24.64,0,9.417685119,0,0,0,0,3,24.27030913,66.31200575,4246.41393364000,6.00E-06,0.006625114,0.009375658,unclassified,1216,0,-0.001685349
1290,-4.069480208,52.21257535,18,178.62,1.559922004,71.26143693,0,0,7.049647518,0,6,0.13499325,18.1340933,2006.23980434000,4.14E-06,0.001275642,0.02197978,service,2635,0,-0.00029617
1291,-4.295762338,53.31440316,35,87.52,10.04027618,0,0,0,0,0,3,56.55926352,33.4004603,4603.05934998000,4.62E-06,0.000264435,0.035773274,service,46,0,-0.001093766
1292,-4.14605457,53.27969753,27,111.88,66.39356473,0.089378817,0,8.535677045,0,0,4,24.98137941,0,6058.73217829000,5.98E-07,0.000510169,0.011687963,unclassified,9375,0,0.002846446
1293,-4.307424307,52.07959966,18,189.56,3.094022229,0,0,2.508260739,0,3.754881346,5,88.17963352,1.75728447,2733.22640985000,3.26E-06,0.000589226,0.002853945,service,1508,0,-4.15E-05
1294,-4.085567669,52.24039252,18,273.76,15.87747646,0,0.098356049,0,7.545314037,49.34663482,5,12.71603204,0,2750.13379243000,2.97E-08,0.000456042,0.022304477,service,2635,0,-0.000531502
1295,-4.278216767,52.1985458,18,130.08,13.13766597,0,23.00489168,0,19.98602376,0,5,35.24807827,0,4737.83050260000,8.07E-07,0.001932741,0.015108117,service,8128,0,0.000943369
1296,-3.904315221,52.50167554,18,325.45,5.188413948,0,38.35770529,0,0,33.91451069,3,22.53937008,0,4692.81386210000,2.86E-06,0.003546475,0.00569525,service,4578,0,-4.42E-05
1297,-3.498812515,53.12384136,18,381.55,0,95.98978672,0,0,0,0,2,0,0,1968.80493164000,1.73E-06,0.002419605,0.016564452,secondary,2056,0,0.002202615
1298,-4.637871108,52.10690397,18,104.89,0,0,0,0,100,0,1,0,0,1616.17586088000,2.91E-06,0.001964379,0.005125379,service,8519,0,0.001858567
1299,-3.501300551,52.3224293,18,315.31,2.891459075,0.074139976,1.927639383,0,0,0,4,95.10676157,0,3156.59662102000,2.40E-06,0.00052188,0.008708202,service,3383,0,0.000681067
1300,-3.125468759,52.27554123,18,289.85,2.717467432,0,0.798431153,0,0,0.350189102,5,93.03824065,2.801512817,5525.36851456000,3.36E-06,0.00211198,0.02692786,unclassified,1604,0,-0.000328344
1301,-3.047276401,52.32032252,18,300.4,0.56204064,26.34385358,3.112840467,0,0,0,6,57.16962098,6.802132872,1988.72277505000,5.12E-06,0.007070951,0.004556423,service,2146,0,-0.000624564
1302,-3.551482366,52.20495354,18,393.23,22.52525253,13.54978355,0,0,1.659451659,3.116883117,5,7.243867244,51.9047619,2232.84640532000,2.11E-06,0.002408419,0.024834218,unclassified,1585,0,-0.000622695
1303,-2.695083533,51.84082267,23,129.03,0,5.626160217,0,0,0,0.371269456,3,52.47750964,41.52506069,2870.53049543000,1.26E-06,0.009570118,0.011611176,trunk,25333,0,0.000851299
1304,-3.307884326,51.94623494,18,199.17,0.788732394,0,0,0,2.816901408,0.281690141,6,73.46478873,0,5124.99890842000,7.01E-07,0.007006562,0.00182984,unclassified,2295,0,0.001049688
1305,-3.59234753,53.08079561,24,407.78,10.71698113,0,7.079245283,0,1.011320755,0.226415094,4,80.96603774,0,1157.56851673000,3.42E-06,0.00178433,0.006328697,unclassified,369,0,0.00162513
1306,-3.257388239,52.23752213,27,309.43,21.71965965,0.358262427,0,0,0,0,5,74.78728168,2.045081355,4245.36578075000,1.16E-07,0.00239584,0.045523328,trunk,1780,0,0.000279645
1307,-3.407387986,51.75224136,3,292.53,0,0,0,15.12239075,0.450518096,0,3,0,84.42709115,3279.53804968000,6.44E-06,0.004365729,0.001259638,tertiary,17898,0,-0.000613002
1308,-3.560324721,53.08071622,24,398.23,1.211501971,1.547219384,0,0,0,0,4,95.94219822,1.299080426,1246.36106237000,3.27E-06,0.005558601,0.01225749,secondary,369,0,0.001735205
1309,-3.170676782,51.93818618,27,446.52,21.58020526,0,0,0,0,33.48797976,3,41.10783073,3.823984254,1705.63441348000,1.21E-05,0.004389888,0.008895154,service,5870,0,-0.002242861
1310,-2.680075745,51.7564244,23,149.15,0,0,0,0,0,0,4,9.325031838,0,1054.52096966000,3.68E-06,0.000932343,0.001849995,unclassified,429,0,0.00038011
1311,-3.721717381,52.92997066,27,413.67,14.84574016,0,18.24228701,0,0,0.976507218,3,65.93546561,0,4247.40465124000,3.92E-06,0.005252388,0.010723716,unclassified,1550,0,0.000722
1312,-3.490403489,52.70012085,18,270.45,32.14386064,25.10536668,8.035965159,0,0.421466704,6.322000562,5,27.97134026,0,2067.40259567000,9.61E-08,0.002911152,0.007995832,unclassified,2699,0,-0.001527599
1313,-3.515497763,52.55449483,18,272.77,4.350958075,54.12764731,32.19997119,0,0,2.261921913,4,7.059501513,0,396.34704016700,4.23E-06,0.00074693,0.01245391,unclassified,3486,0,-0.001492767
1314,-2.823924773,51.80128373,12,66.01,5.070422535,0,32.01408451,0,0,2.352112676,3,60.56338028,0,7443.59775146000,2.64E-06,0.000314285,0.000681176,unclassified,12192,0,0.001332561
1315,-3.072730551,52.96169983,18,130.04,1.837384259,2.184606481,0.347222222,0,0,3.110532407,6,59.93923611,32.52314815,3255.49514987000,3.43E-06,0.000464732,0.001846155,service,6148,0,-0.001231112
1316,-3.603138196,52.22083264,35,467.94,2.865329513,0,17.82234957,0,0,2.779369628,5,73.33810888,0,1370.95244188000,1.62E-06,0.00083549,0.020188798,unclassified,2809,0,0.000901894
1317,-3.263709584,53.26639328,12,211.44,33.83490367,0,0.632822388,0,0,1.420334693,4,43.59443116,20.51750809,5323.64855762000,3.83E-06,0.001851325,0.002063233,service,41239,0,-0.001892346
1318,-2.934583604,53.15484536,12,10.18,0,0,0,0,0,0,1,0,0,1983.06783717000,4.14E-06,0.004133138,0.016073004,trunk,42268,0,-0.000205877
1319,-2.945372316,51.69714463,24,92.84,22.77380452,52.71350442,1.949235731,0,0,3.968587856,5,10.15285374,8.442013743,2378.82645687000,3.24E-06,0.002067206,0.016280181,service,6623,0,0.003081538
1320,-4.244311418,51.67022173,44,4.42,8.546384222,1.665449233,0,0,0,0.394448503,3,89.39371804,0,3798.85489568000,2.59E-06,0.007341795,0.009920992,service,5724,0,-0.000287419
1321,-5.001406798,51.7265526,18,46.64,0,36.73227764,0,0,50.54018055,0,3,0,12.72754181,9962.21639463000,2.44E-06,0.00245696,0.011007844,service,8800,0,0.000551578
1322,-3.310318328,53.34794952,39,7.64,0,0,0,0,0,0,2,8.182613769,91.81738623,9079.10134838000,1.07E-05,0.004741259,0.004329782,service,8181,0,-0.000500375
1323,-4.533679081,51.83422154,18,46.9,0.132255694,0,0,0,0,0,3,4.011756062,95.85598824,6075.17762360000,9.34E-07,0.001032198,0.030755469,service,12230,0,0.000172724
1324,-4.029222526,52.86313819,27,330.11,4.302516004,15.91484294,0,0,33.91394968,0,5,12.87777282,32.99091856,2243.59651189000,6.20E-06,0.000688991,0.004805165,unclassified,2918,0,0.000551017
1325,-3.693410164,52.88495513,29,284.27,0.568099053,0.436999272,0,0,0,0.335032775,4,93.08084487,5.579024035,4074.13621917000,2.26E-06,0.013829703,0.016770547,service,3644,0,0.000355021
1326,-3.416920226,53.23906532,12,41.68,0,2.483443709,0.120409392,0,0,0.240818784,5,35.1294401,54.5153522,4001.52006156000,4.36E-06,0.001773005,0.002769873,service,11431,0,0.000833987
1327,-4.049669678,53.1200859,32,585.87,0.681784497,0,83.45931525,0,0,0.474284867,4,15.35497258,0,5817.42002324000,2.24E-06,0.004865281,0.020233362,unclassified,2208,0,0.000751003
1328,-3.305541546,51.55006239,18,126.93,18.61544956,1.097509498,0,0,0,1.097509498,3,79.18953145,0,2613.62174538000,3.17E-06,0.003347031,0.000748234,service,1692,0,-0.001411458
1329,-3.262876379,52.55513365,18,178.8,0.757788381,3.831041257,0,0,0,89.53129385,3,0,0,5817.12413094000,2.02E-06,0.000221901,0.001003773,service,10868,0,0.00150679
1330,-3.821625903,52.80103245,27,386.92,0,0,0,0,0,0,4,0.756452091,2.566004153,2482.70909758000,1.88E-05,0.004231315,0.013414441,unclassified,4457,0,-0.00076813
1331,-4.092481363,52.98410832,23,84.01,8.090075063,0,13.51125938,0,0,20.67000278,3,57.72866277,0,4258.69716511000,7.83E-08,3.77E-05,0.004804871,unclassified,1050,0,0.000286127
1332,-3.444071005,52.95203071,18,240.45,16.8425496,0,8.569016463,0,0,20.88082173,3,53.70761221,0,3685.83385596000,3.82E-06,0.010228903,0.005401202,service,5560,0,-6.06E-05
1333,-4.15046028,51.5756886,18,90.7,0.944326991,0,0,0,0,0.267794221,4,22.10007047,0,4549.79070409000,4.88E-06,0.005039016,0.013724075,primary,2427,0,-0.000805096
1334,-3.814674392,52.99514508,35,438.04,0,5.032632342,0,0,0.609137056,0.304568528,5,11.00797679,78.81073241,3313.60904444000,1.30E-07,0.001270435,0.001899919,service,360,0,0.000239761
1335,-2.716097454,51.85717404,12,169.4,44.01413636,4.240907083,0.927698424,0,0,0.309232808,5,47.60712708,2.900898248,4426.77641532000,9.07E-07,0.008243864,0.022221157,service,2256,0,0.000604992
1336,-3.005827091,51.7180279,18,188.14,9.570714496,2.072919729,0.573360776,0,0,0.54395766,5,42.48750368,44.75154366,1461.17766249000,1.26E-06,0.001146719,0.002068604,service,18016,0,0.002237541
1337,-3.588117779,53.23645944,18,200.15,16.82940839,0,6.016657094,0,0,2.785755313,3,74.36817921,0,4772.97463235000,1.38E-06,0.003583333,0.017512529,service,2727,0,0.00054531
1338,-3.661295478,52.08041939,18,313.81,13.7540682,0,19.03212113,0,0,3.169661808,3,64.04414886,0,1305.05130424000,2.15E-06,0.000196831,0.011653874,service,2809,0,0.000424866
1339,-4.024010377,52.99114389,32,401.65,3.289572959,0,3.998792817,0,0,6.971480308,4,81.86207937,3.878074544,1369.98982628000,2.35E-06,0.000254346,0.00370937,service,485,0,0.000110315
1340,-3.465853325,52.327308,18,322.83,12.06231242,0,0,0,0,0.357295984,2,87.5803916,0,3618.74808083000,2.04E-06,0.003600621,0.012341534,service,1883,0,0.000597701
1341,-3.306830683,52.08260694,18,219.69,11.91240876,2.175182482,9.620437956,0,0.189781022,2.554744526,6,71.91240876,1.635036496,894.19039066100,5.58E-06,0.004503053,0.013027477,service,5713,0,-0.00131542
1342,-5.163407884,51.77286216,44,7.13,1.274787535,0,27.22379603,0,0,0.580736544,3,70.92067989,0,4004.90774929000,2.23E-06,0.006560412,0.008572054,service,68,0,-0.000815399
